iter	Logloss
197	0.0007062978532
198	0.0007002153841
199	0.0006939938753
200	0.0006887403883
201	0.0006795895766
202	0.000673295737
203	0.0006633702703
204	0.0006568921952
205	0.0006507872554
206	0.0006449513724
207	0.0006386115205
208	0.0006313129533
209	0.0006260892019
210	0.0006202256358
211	0.0006111911559
212	0.0006064032555
213	0.000601896434
214	0.0005966686389
215	0.0005933517042
216	0.0005880004691
217	0.0005842577506
218	0.00058019236
219	0.000576011227
220	0.0005717714128
221	0.0005663702503
222	0.0005632232293
223	0.0005557552035
224	0.0005508488763
225	0.0005457847457
226	0.0005413509281
227	0.0005382769288
228	0.000534884374
229	0.0005299745349
230	0.0005270321368
231	0.0005229486115
232	0.0005194685092
233	0.0005156229009
234	0.0005119272664
235	0.0005079880926
236	0.0005034815548
237	0.0005009629322
238	0.0004975856237
239	0.0004949766821
240	0.0004914965256
241	0.000488704876
242	0.0004846209406
243	0.0004812669317
244	0.0004772419713
245	0.0004735981826
246	0.0004698156993
247	0.0004666801995
248	0.0004637070011
249	0.0004605099177
250	0.0004572088085
251	0.000455024994
252	0.0004523720818
253	0.0004494093764
254	0.0004458925682
255	0.0004439155664
256	0.0004408272288
257	0.0004382984862
258	0.0004339953648
259	0.0004318618484
260	0.0004302273042
261	0.0004272930106
262	0.0004240724602
263	0.000421488898
264	0.0004195300727
265	0.0004172893303
266	0.0004154060855
267	0.0004126608205
268	0.0004102639031
269	0.000407094789
270	0.0004038756319
271	0.000401256434
272	0.0003984413784
273	0.000396046005
274	0.0003937310685
275	0.0003891751525
276	0.000385975093
277	0.0003842237068
278	0.0003809526217
279	0.0003791854729
280	0.0003771311109
281	0.0003754377126
282	0.0003739497747
283	0.0003718762855
284	0.0003690983811
285	0.0003673504067
286	0.0003655832788
287	0.000362443439
288	0.0003598220311
289	0.0003577970449
290	0.000356248492
291	0.0003541975077
292	0.0003506483717
293	0.0003486951759
294	0.0003471763268
295	0.0003456536013
296	0.0003422184755
297	0.0003402950053
298	0.0003384846836
299	0.0003371152175
300	0.0003352910857
301	0.0003332268899
302	0.0003313203974
303	0.0003298895448
304	0.0003286582787
305	0.0003278807175
306	0.0003268391072
307	0.0003251020034
308	0.0003240349618
309	0.0003225256316
310	0.0003215731856
311	0.0003204012939
312	0.0003191568163
313	0.0003178582216
314	0.0003167479443
315	0.0003154954443
316	0.0003138089038
317	0.0003128067552
318	0.0003111128242
319	0.0003095583897
320	0.0003083740634
321	0.0003063363457
322	0.000305165721
323	0.0003033516332
324	0.0003020683157
325	0.0003004515603
326	0.0002992725688
327	0.000297872166
328	0.0002967838082
329	0.0002959541539
330	0.0002941193563
331	0.0002928240501
332	0.0002917649371
333	0.0002905447122
334	0.0002891200172
335	0.0002879560882
336	0.0002868894351
337	0.0002858461266
338	0.0002847390681
339	0.000283634301
340	0.0002828082329
341	0.0002811527951
342	0.0002794400649
343	0.0002786462728
344	0.0002775221645
345	0.0002764587184
346	0.0002757938081
347	0.0002746888278
348	0.0002734967558
349	0.0002726399472
350	0.000271325279
351	0.0002704304455
352	0.0002696570468
353	0.0002686701413
354	0.000267623383
355	0.0002665377981
356	0.000265175334
357	0.0002641766917
358	0.0002634056433
359	0.0002619156336
360	0.0002610207148
361	0.0002599839702
362	0.0002585836822
363	0.0002575998682
364	0.0002569342414
365	0.0002541888988
366	0.0002533838477
367	0.0002525436073
368	0.0002517194508
369	0.000250931855
370	0.0002501845451
371	0.0002494072739
372	0.0002483965577
373	0.000247327742
374	0.0002464659218
375	0.0002457380764
376	0.0002446545045
377	0.0002438655269
378	0.0002429582915
379	0.0002422259634
380	0.000241495294
381	0.0002406799267
382	0.0002399159067
383	0.0002391301835
384	0.000238285614
385	0.000237474793
386	0.0002367928879
387	0.0002359462977
388	0.0002352835957
389	0.0002345937883
390	0.0002336722651
391	0.0002329396811
392	0.0002318748743
393	0.0002312132905
394	0.0002304072546
395	0.0002295441891
396	0.0002287148032
397	0.0002281559418
398	0.0002275710598
399	0.0002269083121
400	0.0002262209178
401	0.0002256813883
402	0.0002248106842
403	0.0002240845998
404	0.0002234335888
405	0.0002228192247
406	0.0002219794279
407	0.0002211963923
408	0.0002206360111
409	0.0002198444972
410	0.0002193264056
411	0.0002187295573
412	0.0002180826025
413	0.0002173615886
414	0.0002167380296
415	0.0002160011979
416	0.0002154425188
417	0.000214887329
418	0.0002141790931
419	0.0002134361752
420	0.0002129141996
421	0.0002122353007
422	0.000211514027
423	0.0002108760701
424	0.000210172265
425	0.0002095426593
426	0.0002090053172
427	0.0002084549288
428	0.0002079112539
429	0.0002072840234
430	0.0002067816867
431	0.0002064056008
432	0.0002057902682
433	0.0002053474338
434	0.0002047268261
435	0.0002037959257
436	0.0002033025792
437	0.0002027651084
438	0.0002021801124
439	0.0002016683079
440	0.0002012254433
441	0.0002005418322
442	0.0001999608661
443	0.0001995291162
444	0.0001988495568
445	0.0001983776025
446	0.0001979049277
447	0.0001974125233
448	0.0001969354901
449	0.0001963859205
450	0.0001958380452
451	0.0001952351448
452	0.0001947830814
453	0.0001943871349
454	0.0001937947336
455	0.000193368473
456	0.0001927293258
457	0.0001923574365
458	0.0001919058469
459	0.0001914003713
460	0.0001908089386
461	0.000190277499
462	0.0001897275673
463	0.0001893351046
464	0.0001886945416
465	0.0001881825758
466	0.0001875911089
467	0.0001871585914
468	0.000186502838
469	0.000185970285
470	0.0001854058057
471	0.0001850200264
472	0.0001844968434
473	0.0001837139179
474	0.0001833170067
475	0.0001828363654
476	0.0001824909007
477	0.0001820247596
478	0.0001816399775
479	0.0001811959698
480	0.0001807508968
481	0.0001802429857
482	0.0001798336135
483	0.000179403765
484	0.0001789084357
485	0.0001784494463
486	0.0001780534183
487	0.0001776168617
488	0.0001771326247
489	0.00017653332
490	0.0001761128672
491	0.000175639552
492	0.000175322559
493	0.0001748543289
494	0.0001745079415
495	0.0001739590768
496	0.0001734360303
497	0.0001730950389
498	0.0001727064666
499	0.0001723534184
500	0.0001719603625
501	0.0001717142464
502	0.0001713445957
503	0.0001709706252
504	0.000170578572
505	0.0001702864551
506	0.000169857558
507	0.0001695888897
508	0.0001691767222
509	0.0001687356542
510	0.0001683296032
511	0.000167908157
512	0.0001675396454
513	0.0001671797906
514	0.0001669456197
515	0.0001665520312
516	0.0001661379376
517	0.000165726744
518	0.0001652160312
519	0.0001648343329
520	0.0001644142895
521	0.000164051851
522	0.0001636414158
523	0.000163363475
524	0.0001630252434
525	0.000162636347
526	0.0001622981875
527	0.0001618938044
528	0.0001615249307
529	0.0001611047888
530	0.0001608276971
531	0.0001604231093
532	0.0001601157718
533	0.0001597977894
534	0.0001595053484
535	0.0001590998612
536	0.0001586869787
537	0.0001583057449
538	0.000157899614
539	0.0001575228155
540	0.0001572233935
541	0.0001569205844
542	0.0001566077577
543	0.0001563172498
544	0.0001560407211
545	0.0001557338217
546	0.0001553720143
547	0.0001550997807
548	0.0001547600858
549	0.0001545352804
550	0.0001542240271
551	0.0001539811561
552	0.0001536045755
553	0.0001533495584
554	0.0001530872267
555	0.0001528496952
556	0.0001524917394
557	0.0001522082242
558	0.0001520199765
559	0.0001516606978
560	0.0001513513473
561	0.000150986657
562	0.0001508108664
563	0.000150576231
564	0.0001503278499
565	0.0001500418139
566	0.0001497215967
567	0.0001495106984
568	0.0001492315728
569	0.0001489648663
570	0.0001487010164
571	0.0001483912092
572	0.0001481472503
573	0.0001478641158
574	0.0001476285027
575	0.0001472947786
576	0.0001470851388
577	0.0001467723555
578	0.0001465139436
579	0.0001462908821
580	0.0001459516999
581	0.0001456608284
582	0.0001453474348
583	0.0001450876621
584	0.0001447972682
585	0.0001445317426
586	0.0001442855621
587	0.0001440047555
588	0.0001437712879
589	0.0001434525758
590	0.0001432144473
591	0.0001430197389
592	0.000142824407
593	0.0001425214964
594	0.0001422017654
595	0.0001419341671
596	0.0001416291187
597	0.0001413984535
598	0.000141159306
599	0.0001408776169
600	0.0001406458126
601	0.0001403621059
602	0.0001400825445
603	0.0001397716804
604	0.0001395593065
605	0.0001393303255
606	0.0001391293991
607	0.0001388735926
608	0.0001386394132
609	0.0001383618439
610	0.0001381457728
611	0.0001378638061
612	0.0001376321848
613	0.0001373693926
614	0.0001370949668
615	0.0001368045178
616	0.0001366035821
617	0.0001363416684
618	0.0001360624405
619	0.0001357711261
620	0.0001355168115
621	0.0001352971836
622	0.0001350246297
623	0.0001347682137
624	0.0001344791931
625	0.0001343000465
626	0.0001340679824
627	0.0001338749374
628	0.0001336019011
629	0.0001333424184
630	0.0001330819896
631	0.0001328492898
632	0.0001325999363
633	0.0001323471624
634	0.0001320746465
635	0.0001319122388
636	0.0001316522536
637	0.0001314418671
638	0.0001312414733
639	0.0001309780026
640	0.0001308412992
641	0.0001305751215
642	0.0001303984609
643	0.0001301737664
644	0.0001299002099
645	0.0001296494785
646	0.0001294090384
647	0.0001292320242
648	0.0001290103786
649	0.0001287745018
650	0.0001285895296
651	0.0001284132574
652	0.000128248287
653	0.0001280635791
654	0.0001278906165
655	0.0001276139079
656	0.0001273943521
657	0.0001271391651
658	0.0001268998975
659	0.0001266758256
660	0.0001264351932
661	0.0001261920237
662	0.0001260148133
663	0.0001257926304
664	0.0001255752884
665	0.0001253836243
666	0.0001251377424
667	0.0001249339027
668	0.0001247416291
669	0.0001245392394
670	0.0001242789634
671	0.0001240547683
672	0.0001238268062
673	0.0001235980516
674	0.0001233702353
675	0.0001231339274
676	0.0001228791832
677	0.0001226799751
678	0.000122465917
679	0.0001222581451
680	0.000122034534
681	0.0001218875183
682	0.0001216594499
683	0.0001214295997
684	0.0001212222714
685	0.0001210002676
686	0.000120805384
687	0.0001205959016
688	0.0001203534656
689	0.0001201326776
690	0.0001199286115
691	0.0001197284814
692	0.0001195290042
693	0.0001193328837
694	0.0001191214233
695	0.0001189170121
696	0.0001187162772
697	0.0001184922945
698	0.0001182827694
699	0.0001181002839
700	0.0001178884559
701	0.0001176877256
702	0.0001174686901
703	0.0001173006188
704	0.0001171033127
705	0.0001168952424
706	0.0001166882808
707	0.000116477357
708	0.0001162753767
709	0.0001160597065
710	0.0001158609163
711	0.0001156852025
712	0.0001154897815
713	0.0001152770113
714	0.000115089484
715	0.0001148933768
716	0.0001147087666
717	0.0001145280762
718	0.0001143347488
719	0.000114156566
720	0.0001139710944
721	0.0001137707394
722	0.0001135830415
723	0.0001133945551
724	0.0001132123883
725	0.0001130228271
726	0.0001128339823
727	0.0001126406984
728	0.0001124452642
729	0.0001122664247
730	0.0001120578162
731	0.0001118630822
732	0.0001116762373
733	0.0001115013299
734	0.0001113137902
735	0.0001111464524
736	0.0001109529676
737	0.0001107888757
738	0.0001105889596
739	0.0001103866211
740	0.0001102214289
741	0.0001100291639
742	0.0001098706504
743	0.0001096853152
744	0.0001095396301
745	0.0001093518307
746	0.0001091812687
747	0.000109009701
748	0.0001088555538
749	0.0001086688206
750	0.0001084878355
751	0.0001083188817
752	0.0001081624494
753	0.0001079933592
754	0.0001078278684
755	0.0001076359182
756	0.0001074837762
757	0.0001073043862
758	0.0001071173156
759	0.0001069577956
760	0.0001067909913
761	0.0001066122456
762	0.0001064332952
763	0.0001062635226
764	0.0001061051579
765	0.0001059309716
766	0.0001057946171
767	0.0001056440617
768	0.0001054771209
769	0.0001053119582
770	0.0001051461689
771	0.000104979049
772	0.0001048305623
773	0.0001046720147
774	0.0001044997685
775	0.0001043296206
776	0.0001041877009
777	0.0001040296821
778	0.0001038725969
779	0.0001037294497
780	0.0001035797813
781	0.0001034437471
782	0.0001032947355
783	0.0001031306475
784	0.0001029744454
785	0.0001028222182
786	0.0001026608728
787	0.0001024996554
788	0.0001023667429
789	0.0001022022718
790	0.0001020518094
791	0.0001019058553
792	0.0001017619575
793	0.0001015900867
794	0.0001014491099
795	0.0001012947673
796	0.0001011417212
797	0.0001010086173
798	0.0001008699644
799	0.0001007293289
800	0.0001005768884
801	0.0001004368537
802	0.0001002854329
803	0.0001001384513
804	9.998127228e-05
805	9.98591544e-05
806	9.970000501e-05
807	9.956170654e-05
808	9.941341141e-05
809	9.928932321e-05
810	9.916856154e-05
811	9.903188368e-05
812	9.889621232e-05
813	9.87661193e-05
814	9.862933909e-05
815	9.848017783e-05
816	9.834711263e-05
817	9.820280935e-05
818	9.806477452e-05
819	9.793553446e-05
820	9.779100552e-05
821	9.76638552e-05
822	9.753665758e-05
823	9.738689537e-05
824	9.725126665e-05
825	9.71120214e-05
826	9.700008783e-05
827	9.687119748e-05
828	9.672133291e-05
829	9.660403425e-05
830	9.647358298e-05
831	9.634471822e-05
832	9.620943457e-05
833	9.607392914e-05
834	9.593757542e-05
835	9.581183247e-05
836	9.566964452e-05
837	9.553596528e-05
838	9.542164343e-05
839	9.530153001e-05
840	9.518375369e-05
841	9.506665973e-05
842	9.492289303e-05
843	9.47959133e-05
844	9.46708822e-05
845	9.455349824e-05
846	9.44103728e-05
847	9.430793265e-05
848	9.416164585e-05
849	9.402981279e-05
850	9.390585718e-05
851	9.378151697e-05
852	9.366338629e-05
853	9.354537114e-05
854	9.342333003e-05
855	9.330913613e-05
856	9.317963164e-05
857	9.304913773e-05
858	9.294330281e-05
859	9.281421628e-05
860	9.268176909e-05
861	9.255912162e-05
862	9.243849642e-05
863	9.231319701e-05
864	9.219309212e-05
865	9.208747432e-05
866	9.198202787e-05
867	9.185463873e-05
868	9.173460207e-05
869	9.160589937e-05
870	9.150143771e-05
871	9.137908488e-05
872	9.127136493e-05
873	9.117293367e-05
874	9.105688032e-05
875	9.093772221e-05
876	9.081172338e-05
877	9.068926045e-05
878	9.057600015e-05
879	9.044920807e-05
880	9.032449333e-05
881	9.02208761e-05
882	9.009795179e-05
883	8.998920752e-05
884	8.986619404e-05
885	8.975960463e-05
886	8.965353088e-05
887	8.95451495e-05
888	8.943780484e-05
889	8.932194768e-05
890	8.91967421e-05
891	8.909974381e-05
892	8.899305593e-05
893	8.889631742e-05
894	8.877901875e-05
895	8.866497838e-05
896	8.856326324e-05
897	8.845359854e-05
898	8.835573024e-05
899	8.823715687e-05
900	8.812786747e-05
901	8.802207908e-05
902	8.792373312e-05
903	8.782384331e-05
904	8.771088619e-05
905	8.759873086e-05
906	8.747623303e-05
907	8.7380028e-05
908	8.726252462e-05
909	8.716982524e-05
910	8.707089927e-05
911	8.696579789e-05
912	8.686750311e-05
913	8.676013287e-05
914	8.667125474e-05
915	8.655559375e-05
916	8.646160563e-05
917	8.636279055e-05
918	8.626539137e-05
919	8.616088318e-05
920	8.605678829e-05
921	8.595933329e-05
922	8.58640921e-05
923	8.576226219e-05
924	8.564874678e-05
925	8.554612751e-05
926	8.544857015e-05
927	8.535326925e-05
928	8.526341874e-05
929	8.516177572e-05
930	8.505783436e-05
931	8.495509567e-05
932	8.485762361e-05
933	8.475079926e-05
934	8.464855141e-05
935	8.455836437e-05
936	8.44608799e-05
937	8.436625206e-05
938	8.426326602e-05
939	8.417483995e-05
940	8.407612334e-05
941	8.397648942e-05
942	8.388010449e-05
943	8.37848633e-05
944	8.368319081e-05
945	8.358839315e-05
946	8.350150241e-05
947	8.340690093e-05
948	8.331442332e-05
949	8.321302378e-05
950	8.310646384e-05
951	8.301877132e-05
952	8.293531799e-05
953	8.285208643e-05
954	8.274677182e-05
955	8.266579206e-05
956	8.257757847e-05
957	8.248112607e-05
958	8.239536976e-05
959	8.228100062e-05
960	8.218918831e-05
961	8.209601128e-05
962	8.200925313e-05
963	8.192411559e-05
964	8.183725044e-05
965	8.174289555e-05
966	8.165595363e-05
967	8.15593477e-05
968	8.146151817e-05
969	8.137629069e-05
970	8.129171534e-05
971	8.120244873e-05
972	8.108867278e-05
973	8.100573975e-05
974	8.092512677e-05
975	8.083458537e-05
976	8.075273561e-05
977	8.066574251e-05
978	8.05652471e-05
979	8.046863264e-05
980	8.038232656e-05
981	8.028717066e-05
982	8.020135465e-05
983	8.009607803e-05
984	8.001129409e-05
985	7.9915545e-05
986	7.982787418e-05
987	7.973505539e-05
988	7.964974261e-05
989	7.95770319e-05
990	7.950026576e-05
991	7.941332383e-05
992	7.932987051e-05
993	7.92508355e-05
994	7.916229855e-05
995	7.905247567e-05
996	7.897984637e-05
997	7.890365171e-05
998	7.881099117e-05
999	7.873147851e-05
